TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
28-Jul-20,122.8,125.35,122.05,123.32,2138733
27-Jul-20,118,122.8,116.5,122.01,3882172
24-Jul-20,110.7,119.43,108.6,116.07,8339975
23-Jul-20,112,114.01,110.5,111.1,2556680
22-Jul-20,110.51,112,108.5,111.04,2710415
21-Jul-20,109,110.98,108.81,110.2,3830079
20-Jul-20,109,110.9,108.01,108.74,1795399
17-Jul-20,109.79,110.3,108,108.29,931591
16-Jul-20,109,109.41,107.15,109.12,1303823
15-Jul-20,107.87,107.88,106.1,107.15,588978
14-Jul-20,107.6,108.5,106.5,107.19,1079894
13-Jul-20,108,109.5,106.46,106.75,3169809
10-Jul-20,106.65,107.78,105.02,106.49,1030766
9-Jul-20,104.97,107,104.6,106.77,2415828
8-Jul-20,98.6,103.9,98.6,103.35,6312584
7-Jul-20,98.5,99.8,98.1,98.74,2039298
6-Jul-20,98.5,99,97.25,98.24,530812
3-Jul-20,97.25,98.4,97.02,97.84,531752
2-Jul-20,96.88,98.1,96.02,97.02,2515270
1-Jul-20,96.8,96.9,95.8,96.22,876566
30-Jun-20,96.1,98,95.74,96.87,4182603
29-Jun-20,96,96.59,95.26,95.86,1154798
26-Jun-20,97,97.49,95.5,96.03,771462
25-Jun-20,98.25,98.25,96.5,97.13,653603
24-Jun-20,98.98,99.5,97.75,97.94,524210
23-Jun-20,99,100,98.25,98.92,700348
22-Jun-20,99,99.25,97,98.78,825369
19-Jun-20,100,100,97.5,98.75,421512
18-Jun-20,99.71,99.95,98.75,99.42,504700
